% Model:              C2DNSEps002PeEps.mph
% Version:            COMSOL 5.6.0.280
% Date:               May 4 2021, 16:15
% Dimension:          2
% Nodes:              4001
% Expressions:        6
% Description:        Velocity field, x component, Velocity field, y component, , , Gradient of c, y component, 
% Length unit:        m
% x                       y                        u (m/s)                  v (m/s)                  u2 (1)                   u2x (1/m)                u2y (1/m)                -u*u2+0.02*u2x
1.9449999999999998        -0.5                     0.36426702335744343      -1.8147676356563614E-4   0.6352610749432275       0.025910641812792515     9.920059402925421E-5     -0.2308864479881634
1.9460000000000002        -0.5                     0.364418041223117        -1.8155895785082997E-4   0.635286954735495        0.025848942722085714     1.0592325200227074E-4    -0.23099304880486637
1.947                     -0.5                     0.3645689006552712       -1.8164119778177817E-4   0.6353127728286716       0.025787243631401488     1.1264590999038807E-4    -0.2310995342897728
1.948                     -0.5                     0.3647196016539064       -1.817234833584794E-4    0.6353385292227578       0.025725544540697868     1.1936856798369171E-4    -0.23120590440268904
1.9489999999999998        -0.5                     0.3648701442190222       -1.818058145809355E-4    0.6353642239177532       0.025663845450000392     1.2609122596374405E-4    -0.2313121591034777
1.9500000000000002        -0.5                     0.365020528350619        -1.8188819144914493E-4   0.6353898569136579       0.02560214635929974      1.328138839567803E-4     -0.23141829835206162
1.951                     -0.5                     0.3651707540486963       -1.8197061396310894E-4   0.6354154282104716       0.025540447268603893     1.3953654193908877E-4    -0.23152432210842108
1.952                     -0.5                     0.36532082131325466      -1.820530821228252E-4    0.6354409378081951       0.025478748177897678     1.4625919993724169E-4    -0.23163023033259666
1.9529999999999998        -0.5                     0.3654707301442937       -1.8213559592829672E-4   0.6354663857068275       0.02541704908719761      1.5298185792439947E-4    -0.23173602298468562
1.9540000000000002        -0.5                     0.36562048054181373      -1.8221815537952158E-4   0.6354917719063695       0.02535534999649825      1.5970451591033029E-4    -0.23184170002484555
1.955                     -0.5                     0.3657700725058143       -1.8230076047650107E-4   0.6355170964068206       0.025293650905801112     1.664271739032969E-4     -0.23194726141329133
1.956                     -0.5                     0.3659195060362958       -1.8238341121923297E-4   0.635542359208181        0.02523195181510234      1.7314983188334925E-4    -0.23205270711029763
1.9569999999999999        -0.5                     0.36606878113325797      -1.8246610760772058E-4   0.6355675603104507       0.025170252724402608     1.7987248988116515E-4    -0.23215803707619703
1.9580000000000002        -0.5                     0.36621789779670105      -1.8254884964196045E-4   0.6355926997136297       0.02510855363370954      1.8659514786306347E-4    -0.23226325127138117
1.959                     -0.5                     0.366366856026625        -1.826316373219545E-4    0.6356177774177182       0.025046854543006255     1.9331780585490202E-4    -0.2323683496563004
1.96                      -0.5                     0.3665156558230296       -1.8271447064770275E-4   0.6356427934227157       0.024985155452305705     2.0004046383269823E-4    -0.23247333219146302
1.9609999999999999        -0.5                     0.36666429718591503      -1.8279734961920474E-4   0.6356677477286227       0.02492345636160871      2.0676312183560332E-4    -0.2325781988374368
1.9620000000000002        -0.5                     0.36681278011528134      -1.8288027423646005E-4   0.635692640335439        0.0248617572709129       2.1348577982153414E-4    -0.23268294955484778
1.963                     -0.5                     0.3669611046111284       -1.8296324449946998E-4   0.6357174712431645       0.024800058180202585     2.2020843780211482E-4    -0.23278758430438085
1.964                     -0.5                     0.3671092706734563       -1.8304626040823352E-4   0.6357422404517994       0.024738359089514075     2.2693109579772813E-4    -0.23289210304677888
1.9649999999999999        -0.5                     0.3672572783022649       -1.8312932196275052E-4   0.6357669479613436       0.02467665999881307      2.3365375378548475E-4    -0.23299650574284447
1.9660000000000002        -0.5                     0.3674051274975545       -1.832124291630211E-4    0.6357915937717971       0.024614960908116632     2.4037641178577797E-4    -0.23310079235343814
1.967                     -0.5                     0.36755281825932473      -1.8329558200904647E-4   0.6358161778831599       0.024553261817413102     2.4709906975468594E-4    -0.2332049628394793
1.968                     -0.5                     0.3677003505875758       -1.8337878050082474E-4   0.6358407002954319       0.024491562726715578     2.538217277486314E-4     -0.23330901716194571
1.9689999999999999        -0.5                     0.3678477244823076       -1.8346202463835785E-4   0.6358651610086132       0.02442986363602295      2.6054438574624314E-4    -0.23341295528187408
1.9700000000000002        -0.5                     0.36799493994352034      -1.8354531442164355E-4   0.6358895600227039       0.024368164545312525     2.6726704371449466E-4    -0.23351677716036023
1.971                     -0.5                     0.36814199697121375      -1.83628649850685E-4     0.6359138973377039       0.024306465454621028     2.739897017116623E-4     -0.2336204827585573
1.972                     -0.5                     0.3682888955653881       -1.837120309254783E-4    0.6359381729536132       0.024244766363923382     2.8071235970633386E-4    -0.23372407203767848
1.9729999999999999        -0.5                     0.3684356357260431       -1.8379545764602722E-4   0.6359623868704316       0.024183067273215248     2.874350176879227E-4     -0.23382754495899494
1.9740000000000002        -0.5                     0.368582217453179        -1.8387893001232833E-4   0.6359865390881596       0.02412136818252655      2.94157675686288E-4      -0.23393090148383622
1.975                     -0.5                     0.3687286407467956       -1.839624480243841E-4    0.6360106296067968       0.024059669091825518     3.0088033365390583E-4    -0.23403414157359137
1.976                     -0.5                     0.3688749662070858       -1.8404740782517623E-4   0.636034804424612        0.02401565045313469      3.702953252865799E-5     -0.2341370039795965
1.9769999999999999        -0.5                     0.36902107285333946      -1.8412943757926126E-4   0.6360587906631744       0.023956826671331952     4.36068605633645E-5      -0.23423996079489565
1.9780000000000002        -0.5                     0.3691670242862011       -1.842115048947758E-4    0.6360827180779548       0.023898002889508156     5.0184188569261096E-5    -0.23434280417492698
1.979                     -0.5                     0.3693128205056707       -1.8429360977171758E-4   0.6361065866689533       0.023839179107689276     5.676151658975676E-5     -0.23444553408279223
1.98                      -0.5                     0.3694584615117485       -1.843757522100867E-4    0.6361303964361702       0.023780355325870396     6.33388446015273E-5      -0.2345481504816487
1.9809999999999999        -0.5                     0.3696039473044343       -1.8445793220988352E-4   0.6361541473796052       0.023721531544051516     6.991617262654218E-5     -0.2346506533347079
1.9820000000000002        -0.5                     0.36974927788372824      -1.8454014977110762E-4   0.6361778394992583       0.023662707762246448     7.649350066603288E-5     -0.2347530426052362
1.983                     -0.5                     0.3698944532496302       -1.8462240489375989E-4   0.6362014727951296       0.02360388398041077      8.307082867683692E-5     -0.23485531825655576
1.984                     -0.5                     0.3700394734021402       -1.8470469757784033E-4   0.6362250472672192       0.023545060198594477     8.964815669216018E-5     -0.23495748025204166
1.9849999999999999        -0.5                     0.37018433834125825      -1.8478702782334894E-4   0.6362485629155268       0.023486236416775594     9.62254847242805E-5      -0.23505952855512519
1.9860000000000002        -0.5                     0.3703290480669844       -1.8486939563028458E-4   0.6362720197400527       0.02342741263496891      1.0280281274245492E-4    -0.23516146312929184
1.987                     -0.5                     0.37047360257931855      -1.849518009986486E-4    0.6362954177407966       0.023368588853141956     1.0938014075907127E-4    -0.2352632839380825
